run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
1133.524007,-14.174628,994.189072,1024.121627,67.190711,37.867295,971.605751,981.826329,1197.079506,937.429038
925.023754,983.025407,1002.61044,659.323162,41.121327,939.058296,-17.854514,638.54033,-7.370754,856.705259
-27.871972,1106.423575,1020.075376,907.163875,906.40157,23.094403,964.153723,622.138402,85.928036,700.812692
-22.317638,47.020178,890.11687,687.399913,778.936617,75.865076,1048.003067,797.614141,-19.386064,907.772351
901.687798,4.477846,778.530652,713.218461,20.128615,14.346462,43.798653,796.116575,1048.429432,1021.172525
1084.38236,-18.675916,1163.209506,981.948643,1209.606758,720.531311,860.024568,905.380074,3.42668,887.030646
884.593809,-1.168425,969.756157,1051.957044,8.225949,1076.198098,-23.605715,679.516112,999.728971,754.024699
741.615182,-16.370879,1120.203025,652.326856,27.9515,112.75651,78.543637,615.099348,42.544746,712.385892
37.115141,77.643115,928.903278,901.612147,13.00283,1255.895815,860.442636,722.318683,1089.623074,996.546115
900.746494,43.380263,976.397787,634.994839,22.171443,1075.986429,-8.005513,604.449981,77.856711,1091.353376
913.956956,1168.661767,-28.007647,904.450449,926.376569,45.31273,998.678439,599.968055,900.589926,931.928066
815.739549,986.309082,623.431144,393.466062,15.484259,1165.551436,985.958635,492.41446,35.261557,691.923701
-14.643382,18.303701,1058.014428,153.156491,-15.423168,1157.629293,774.770244,616.258986,1075.111028,918.444873
944.583478,1071.270994,892.336627,656.337057,-9.729859,-5.547865,904.005001,943.036963,-18.998712,635.903172
1004.234721,17.129734,867.702627,605.87495,1065.969702,-11.541848,-8.956075,626.976415,1242.512825,1283.937858
1020.421411,13.219538,922.265751,984.015042,1022.328173,23.80587,987.891944,643.87463,1032.889861,823.944428
802.485944,146.047389,628.072323,703.567527,885.030678,769.82546,1000.531451,747.407056,-5.148933,946.317072
970.974361,27.510721,1105.677809,497.442527,830.388837,47.403584,654.460803,614.824346,1138.738093,880.495423
938.269567,101.531946,775.406577,908.111479,1227.663647,60.742886,894.076181,833.189851,1008.400072,926.747088
880.058238,918.957525,889.875629,842.026455,11.109586,1077.013843,-34.337349,460.586711,-5.515927,697.068381
765.512538,27.666581,1005.421641,1028.124906,993.844319,-28.319897,828.921673,632.71512,-1.060327,1110.687899
-8.387589,13.429939,795.953827,777.022649,800.477406,818.645402,34.775397,818.127666,10.292829,1318.750592
1092.068423,-28.621142,662.671293,945.740453,963.180579,793.96492,-15.80376,679.609571,15.77674,841.99399
946.96703,987.246409,896.531371,774.392752,28.421484,42.49083,11.746565,907.999295,836.07312,1237.437168
984.940914,1112.277325,829.636405,1182.892212,896.940557,182.082676,1114.897786,778.862409,7.243533,1206.46192
952.444038,748.386473,1011.098642,932.795847,1214.18957,2.395841,1302.858199,748.915456,1001.7469,634.724308
11.369497,1228.573917,988.431274,960.460719,910.785018,926.811115,19.347159,760.128123,-11.124266,849.180297
893.411286,738.842799,546.872568,1005.748742,5.58433,1149.130708,1075.739928,699.68261,91.843306,873.195083
1132.027226,31.385213,832.197976,902.551626,952.194249,48.478466,803.167949,571.551271,21.908017,738.184691
53.303561,886.200348,720.091707,1048.349795,927.917197,1060.903578,787.316957,464.991309,-2.649106,737.099883
6.080336,12.973474,809.568396,814.616608,-1.933541,-26.705784,1051.216509,670.261847,77.950014,996.743011
822.376512,977.678805,971.460469,923.235385,742.327885,900.961275,1008.718119,754.801659,1.325879,783.516085
764.011894,23.189227,712.713825,1029.789303,34.795434,72.871958,1075.452408,866.349119,33.300553,1242.555086
