run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
993.715067,754.918278,591.547426,687.558782,478.606141,672.547109,232.485636,724.800525,864.58407,611.749759
544.670329,611.463213,811.361881,528.291176,916.195332,754.720187,955.6646,811.211681,757.701586,374.603222
92.62713,810.076523,832.988168,891.693485,688.330547,342.316037,592.938401,468.834088,989.979679,853.663181
822.239142,769.610168,959.154925,937.43839,736.857064,449.485377,1043.956431,840.345478,851.867282,606.012077
816.433649,557.721896,620.765465,14.076475,731.639544,596.64022,715.991526,844.994311,249.977765,734.824759
911.442038,474.583993,871.174658,82.22826,1006.826684,433.305653,850.7334,637.702937,906.420371,316.80863
487.770483,632.959869,530.83111,938.528651,909.023768,611.987823,850.177534,959.765406,970.058827,289.58806
707.486699,630.472997,939.209704,1229.486739,985.999824,574.371894,868.555902,690.669825,975.41873,622.400442
632.912891,437.058356,654.424802,1010.034315,876.987955,622.814015,958.293783,994.5832,565.245429,29.451724
560.837724,526.756004,727.236317,866.054359,635.788642,753.207371,962.321585,741.131815,615.134251,676.146569
656.514198,547.115723,732.108851,548.954152,884.375754,575.893535,1006.4109,973.296259,750.557231,790.723201
387.797922,625.929567,923.759297,1083.885269,1122.452313,392.212604,899.851195,855.213654,897.283292,941.668985
399.285783,979.241193,589.578876,801.485454,767.947415,443.658754,730.881799,686.828232,650.24072,954.076895
338.782688,1021.006211,940.38974,400.556745,600.266066,644.792558,769.78861,444.107631,956.476039,799.905999
417.815456,720.018491,615.680602,620.713937,704.285031,821.283851,513.0156,468.296055,564.081364,800.675291
827.592314,619.21102,796.656461,761.1507,986.974048,706.898225,959.133943,492.937634,795.859158,808.47185
750.030186,340.279987,654.508157,1037.103219,552.318037,739.582511,834.998907,848.215616,1050.409627,1197.445486
738.180831,1016.690763,739.804292,742.185954,1038.710055,472.608194,765.864759,762.702181,709.266224,760.308881
512.926897,935.027431,640.602886,1283.935467,529.48071,159.587986,674.43036,783.388811,926.617947,1104.672406
854.030777,639.163494,604.815948,650.278791,557.716283,581.830372,844.977584,685.882022,812.415121,648.042404
321.560615,1131.899742,935.752608,852.961374,872.62567,563.007104,709.094715,473.941028,744.46542,760.366717
712.568067,613.001591,593.462446,875.996261,866.93544,262.072433,491.843833,1058.401306,715.676026,632.839253
310.209163,823.566849,748.082617,796.765112,598.113564,760.019753,776.919165,665.905257,628.895153,1080.685011
742.338023,621.043733,556.015982,734.826434,980.919783,108.157831,961.397697,811.801618,916.394605,746.495053
833.5241,693.769369,1103.616476,659.308296,670.630415,669.575764,677.831284,941.010131,843.926445,1039.597729
708.571866,462.940359,763.973546,942.529167,543.768398,687.03584,807.522335,949.446345,668.494977,1092.154372
359.905586,559.823034,1180.147805,867.901854,794.157086,723.293311,630.507757,269.39551,679.638809,708.999236
744.482878,880.175754,1093.345223,979.700905,631.966206,573.09399,961.801181,688.417389,450.36355,676.073841
